32,0.26200000000000001,0,0,0,0,0,0,0,0
33,0.26000000000000001,-0.057270428015564166,-0.14007782101167315,0.31627042801556421,0.82490272373540863,271.5,252.5,283.5,283.5
34,0.373,-0.06302723735408558,0.29571984435797666,0.43502723735408566,0.82490272373540852,233.5,20.5,249.5,37.5
35,0.69600000000000006,-0.10386186770428014,-0.14007782101167315,0.79886186770428025,0.82490272373540863,43.5,156.5,72.5,187.5
36,0.61499999999999999,-0.081605058365758709,-0.2645914396887159,0.69660505836575881,0.94941634241245154,132.5,60.5,157.5,99.5
37,0.82900000000000007,-0.083554474708171206,-0.14007782101167315,0.91255447470817119,0.85603112840466922,0.5,89.5,32.5,121.5
38,0.66900000000000004,-0.083297665369649762,-0.14007782101167315,0.78829766536964985,0.85603112840466922,43.5,25.5,71.5,57.5
39,0.20200000000000001,-0.070706225680933849,0.29571984435797666,0.27170622568093383,0.82490272373540852,271.5,38.5,282.5,55.5
40,0.32900000000000001,-0.021898832684824881,-0.32684824902723736,0.41389883268482491,0.88715953307393014,254.5,132.5,268.5,171.5
41,0.32900000000000001,-0.085398832684824871,-0.32684824902723736,0.35039883268482491,0.88715953307393014,254.5,12.5,268.5,51.5
42,0.38600000000000001,-0.10271984435797664,0.23346303501945526,0.48871984435797672,0.88715953307393003,233.5,197.5,252.5,218.5
43,0.57500000000000007,-0.054912451361867669,-0.01556420233463035,0.6299124513618678,0.70038910505836582,0.5,0.5,22.5,23.5
44,0.21199999999999999,-0.080270428015564166,-0.29571984435797666,0.29327042801556424,0.23346303501945528,271.5,194.5,283.5,211.5
45,0.38200000000000001,-0.073591439688715954,0.10894941634241245,0.4555914396887159,0.45136186770428016,233.5,105.5,250.5,116.5
46,0.21199999999999999,-0.080770428015564194,-0.14007782101167315,0.29277042801556424,0.23346303501945526,271.5,212.5,283.5,224.5
47,0.33500000000000002,-0.15434824902723734,-0.23346303501945526,0.4993482490272374,0.98054474708171213,210.5,70.5,231.5,109.5
48,0.66200000000000003,-0.073169260700389094,-0.14007782101167315,0.73616926070038913,0.85603112840466922,104.5,154.5,130.5,186.5
49,0.36099999999999999,-0.1215272373540856,-0.14007782101167315,0.37652723735408561,0.82490272373540863,254.5,212.5,270.5,243.5
50,0.56800000000000006,-0.11510505836575874,-0.14007782101167315,0.66310505836575884,0.85603112840466922,132.5,27.5,157.5,59.5
51,0.56400000000000006,-0.12710505836575875,-0.14007782101167315,0.65110505836575883,0.82490272373540863,159.5,252.5,184.5,283.5
52,0.66100000000000003,-0.09229766536964977,-0.14007782101167315,0.77929766536964984,0.82490272373540863,75.5,252.5,103.5,283.5
53,0.56600000000000006,-0.11460505836575871,-0.14007782101167315,0.66360505836575889,0.82490272373540863,159.5,220.5,184.5,251.5
54,0.60899999999999999,-0.07410505836575873,-0.14007782101167315,0.70410505836575887,0.85603112840466922,159.5,187.5,184.5,219.5
55,0.58899999999999997,-0.10010505836575873,-0.14007782101167315,0.67810505836575885,0.82490272373540863,159.5,155.5,184.5,186.5
56,0.63800000000000001,-0.085669260700389077,-0.14007782101167315,0.72366926070038917,0.85603112840466922,104.5,88.5,130.5,120.5
57,0.60899999999999999,-0.095105058365758721,-0.14007782101167315,0.68310505836575885,0.85603112840466922,159.5,122.5,184.5,154.5
58,0.21199999999999999,-0.080770428015564194,-0.14007782101167315,0.29277042801556424,0.66926070038910512,271.5,225.5,283.5,251.5
59,0.21199999999999999,-0.080770428015564194,-0.29571984435797666,0.29277042801556424,0.66926070038910512,271.5,128.5,283.5,159.5
60,0.57500000000000007,-0.054912451361867669,0.01556420233463035,0.6299124513618678,0.70038910505836582,210.5,234.5,232.5,256.5
61,0.57500000000000007,-0.054912451361867669,0.077821011673151752,0.6299124513618678,0.63813229571984442,210.5,188.5,232.5,206.5
62,0.57500000000000007,-0.054912451361867669,0.01556420233463035,0.6299124513618678,0.70038910505836582,210.5,165.5,232.5,187.5
63,0.56700000000000006,-0.12104085603112839,-0.14007782101167315,0.62604085603112847,0.85603112840466922,185.5,251.5,209.5,283.5
64,1.0329999999999999,-0.074939688715953343,-0.32684824902723736,1.1079396887159534,0.85603112840466933,0.5,213.5,38.5,251.5
65,0.71699999999999997,-0.12399027237354082,-0.14007782101167315,0.84099027237354096,0.82490272373540863,43.5,252.5,74.5,283.5
66,0.754,-0.013733463035019456,-0.14007782101167315,0.82673346303501949,0.82490272373540863,75.5,155.5,102.5,186.5
67,0.71899999999999997,-0.087861867704280117,-0.14007782101167315,0.81486186770428026,0.85603112840466922,43.5,123.5,72.5,155.5
68,0.82600000000000007,-0.022926070038910496,-0.14007782101167315,0.91092607003891057,0.82490272373540863,43.5,188.5,73.5,219.5
69,0.66900000000000004,-0.012040856031128398,-0.14007782101167315,0.73504085603112845,0.82490272373540863,185.5,165.5,209.5,196.5
70,0.63300000000000001,-0.01954085603112837,-0.14007782101167315,0.7275408560311285,0.82490272373540863,185.5,133.5,209.5,164.5
71,0.77300000000000002,-0.0843618677042801,-0.14007782101167315,0.81836186770428032,0.85603112840466922,43.5,90.5,72.5,122.5
72,0.81300000000000006,-0.013733463035019456,-0.14007782101167315,0.82673346303501949,0.82490272373540863,75.5,123.5,102.5,154.5
73,0.30199999999999999,-0.020206225680933821,-0.14007782101167315,0.32220622568093388,0.82490272373540863,271.5,56.5,282.5,87.5
74,0.501,-0.13234824902723738,-0.14007782101167315,0.52134824902723731,0.82490272373540863,210.5,110.5,231.5,141.5
75,0.71099999999999997,-0.010733463035019453,-0.14007782101167315,0.82973346303501949,0.82490272373540863,75.5,91.5,102.5,122.5
76,0.58899999999999997,-0.010976653696498053,-0.14007782101167315,0.70497665369649809,0.82490272373540863,185.5,74.5,208.5,105.5
77,0.95500000000000007,-0.020554474708171205,-0.14007782101167315,0.97555447470817114,0.82490272373540863,0.5,57.5,32.5,88.5
78,0.81300000000000006,-0.013733463035019456,-0.14007782101167315,0.82673346303501949,0.82490272373540863,75.5,59.5,102.5,90.5
79,0.83899999999999997,-0.078554474708171187,-0.14007782101167315,0.9175544747081712,0.85603112840466922,0.5,24.5,32.5,56.5
80,0.71799999999999997,-0.016669260700389075,-0.14007782101167315,0.79266926070038912,0.82490272373540863,132.5,193.5,158.5,224.5
81,0.83899999999999997,-0.078118677042801496,-0.2645914396887159,0.94911867704280173,0.85603112840466933,0.5,122.5,33.5,158.5
82,0.72299999999999998,-0.011169260700389084,-0.14007782101167315,0.79816926070038918,0.82490272373540863,132.5,127.5,158.5,158.5
83,0.61499999999999999,-0.081605058365758709,-0.14007782101167315,0.69660505836575881,0.85603112840466922,159.5,89.5,184.5,121.5
84,0.57400000000000007,-0.13323346303501943,-0.14007782101167315,0.70723346303501955,0.82490272373540863,75.5,27.5,102.5,58.5
85,0.79200000000000004,-0.024733463035019439,-0.14007782101167315,0.81573346303501948,0.82490272373540863,104.5,252.5,131.5,283.5
86,0.69800000000000006,-0.13299027237354086,-0.14007782101167315,0.83199027237354084,0.82490272373540863,43.5,220.5,74.5,251.5
87,1.111,-0.097696498054474668,-0.14007782101167315,1.2096964980544747,0.82490272373540863,0.5,252.5,42.5,283.5
88,0.65600000000000003,-0.10779766536964978,-0.14007782101167315,0.76379766536964988,0.82490272373540863,75.5,220.5,103.5,251.5
89,0.63500000000000001,-0.13386186770428016,-0.14007782101167315,0.76886186770428022,0.82490272373540863,43.5,58.5,72.5,89.5
90,0.65100000000000002,-0.088233463035019458,-0.14007782101167315,0.75223346303501948,0.82490272373540863,104.5,220.5,131.5,251.5
91,0.318,-0.012398832684824891,-0.32684824902723736,0.42339883268482492,0.88715953307393014,254.5,92.5,268.5,131.5
92,0.33500000000000002,-0.16434824902723733,-0.23346303501945526,0.48934824902723739,0.98054474708171213,210.5,30.5,231.5,69.5
93,0.318,-0.1053988326848249,-0.32684824902723736,0.33039883268482495,0.88715953307393014,254.5,52.5,268.5,91.5
94,0.57600000000000007,-0.054412451361867696,0.01556420233463035,0.63041245136186774,0.70038910505836582,210.5,142.5,232.5,164.5
95,0.5,-0.13910505836575873,-0.20233463035019456,0.63910505836575882,0.14007782101167315,104.5,9.5,129.5,20.5
96,0.59999999999999998,-2.7237354085583476e-05,0.45136186770428016,0.49802723735408566,0.85603112840466933,233.5,6.5,249.5,19.5
97,0.58999999999999997,-0.082476653696498023,-0.14007782101167315,0.63347665369649819,0.66926070038910512,185.5,47.5,208.5,73.5
98,0.67800000000000005,-0.039169260700389064,-0.14007782101167315,0.77016926070038916,0.88715953307393003,132.5,159.5,158.5,192.5
99,0.56300000000000006,-0.089040856031128407,-0.14007782101167315,0.6580408560311285,0.66926070038910512,185.5,224.5,209.5,250.5
100,0.67800000000000005,-0.092169260700389055,-0.14007782101167315,0.71716926070038911,0.88715953307393003,104.5,21.5,130.5,54.5
101,0.60399999999999998,-0.087105058365758742,-0.14007782101167315,0.69110505836575886,0.66926070038910512,132.5,0.5,157.5,26.5
102,0.33900000000000002,-0.11528404669260701,-0.14007782101167315,0.50728404669260707,0.88715953307393003,233.5,219.5,253.5,252.5
103,0.68500000000000005,-0.088669260700389108,-0.32684824902723736,0.72066926070038917,0.66926070038910512,104.5,121.5,130.5,153.5
104,0.67600000000000005,-0.032540856031128391,-0.14007782101167315,0.71454085603112849,0.88715953307393003,159.5,55.5,183.5,88.5
105,0.26900000000000002,-0.051770428015564182,-0.14007782101167315,0.32177042801556421,0.88715953307393003,271.5,160.5,283.5,193.5
106,0.27400000000000002,-0.22915564202334629,-0.32684824902723736,0.33115564202334635,0.88715953307393014,233.5,157.5,251.5,196.5
107,0.60099999999999998,-0.027540856031128401,-0.14007782101167315,0.7195408560311285,0.88715953307393003,159.5,21.5,183.5,54.5
108,0.26900000000000002,-0.036706225680933818,-0.14007782101167315,0.30570622568093386,0.88715953307393003,271.5,4.5,282.5,37.5
109,1.0609999999999999,-0.027311284046692565,-0.14007782101167315,1.0933112840466928,0.66926070038910512,0.5,186.5,36.5,212.5
110,0.67600000000000005,-0.032540856031128391,-0.14007782101167315,0.71454085603112849,0.66926070038910512,185.5,106.5,209.5,132.5
111,0.627,-0.091169260700389096,-0.14007782101167315,0.71816926070038911,0.66926070038910512,132.5,257.5,158.5,283.5
112,0.67800000000000005,-0.039169260700389064,-0.32684824902723736,0.77016926070038916,0.66926070038910512,104.5,55.5,130.5,87.5
113,0.67800000000000005,-0.092169260700389055,-0.32684824902723736,0.71716926070038911,0.66926070038910512,104.5,187.5,130.5,219.5
114,0.40100000000000002,-0.033591439688715925,-0.14007782101167315,0.495591439688716,0.66926070038910512,233.5,38.5,250.5,64.5
115,0.48799999999999999,-0.10091245136186766,-0.14007782101167315,0.58391245136186776,0.66926070038910512,210.5,257.5,232.5,283.5
116,0.40600000000000003,-0.11478404669260699,-0.14007782101167315,0.50778404669260702,0.79377431906614793,233.5,253.5,253.5,283.5
117,0.67200000000000004,-0.040040856031128384,-0.14007782101167315,0.70704085603112843,0.66926070038910512,75.5,0.5,99.5,26.5
118,0.54200000000000004,-0.13366926070038909,-0.14007782101167315,0.67566926070038913,0.66926070038910512,132.5,100.5,158.5,126.5
119,0.879,-0.12081128404669261,-0.14007782101167315,0.99981128404669262,0.66926070038910512,0.5,159.5,36.5,185.5
120,0.53400000000000003,-0.10654085603112838,-0.14007782101167315,0.64054085603112842,0.66926070038910512,185.5,197.5,209.5,223.5
121,0.54200000000000004,-0.16223346303501945,-0.32684824902723736,0.67823346303501941,0.66926070038910512,75.5,187.5,102.5,219.5
122,0.51100000000000001,-0.08641245136186769,-0.14007782101167315,0.59841245136186771,0.66926070038910512,210.5,207.5,232.5,233.5
123,0.33400000000000002,-0.07809143968871593,-0.32684824902723736,0.45109143968871601,0.88715953307393014,233.5,65.5,250.5,104.5
124,0.29399999999999998,-0.024206225680933842,-0.32684824902723736,0.31820622568093382,0.88715953307393014,271.5,88.5,282.5,127.5
125,0.33400000000000002,-0.11709143968871592,-0.32684824902723736,0.41209143968871598,0.88715953307393014,233.5,117.5,250.5,156.5
126,0.57500000000000007,-0.07047665369649804,0.14007782101167315,0.64547665369649809,0.57587548638132302,159.5,6.5,182.5,20.5
8260,0.16900000000000001,-0.32016926070038909,-0.14007782101167315,0.48916926070038913,0.82490272373540863,132.5,225.5,158.5,256.5
8592,0.59999999999999998,-0.026412451361867709,-0.077821011673151752,0.65841245136186777,0.60700389105058372,185.5,24.5,207.5,46.5
8593,0.59999999999999998,-0.026848249027237352,-0.077821011673151752,0.62684824902723735,0.63813229571984442,43.5,1.5,64.5,24.5
8594,0.59999999999999998,-0.058412451361867714,-0.077821011673151752,0.62641245136186774,0.60700389105058372,185.5,1.5,207.5,23.5
8595,0.59999999999999998,-0.014848249027237354,-0.077821011673151752,0.63884824902723736,0.60700389105058372,210.5,7.5,231.5,29.5
10216,0.32000000000000001,-0.092527237354085606,-0.32684824902723736,0.40552723735408563,0.88715953307393014,254.5,244.5,270.5,283.5
10217,0.32000000000000001,-0.0855272373540856,-0.32684824902723736,0.41252723735408564,0.88715953307393014,254.5,172.5,270.5,211.5
